,Reference,Assembler,Lx,nContigs
745,Salmonella_enterica,Unicycler,38,7
746,Salmonella_enterica,Unicycler,39,7
747,Salmonella_enterica,Unicycler,40,7
748,Salmonella_enterica,Unicycler,41,7
749,Salmonella_enterica,Unicycler,42,8
750,Salmonella_enterica,Unicycler,43,8
751,Salmonella_enterica,Unicycler,44,8
752,Salmonella_enterica,Unicycler,45,8
753,Salmonella_enterica,Unicycler,46,9
754,Salmonella_enterica,Unicycler,47,9
755,Salmonella_enterica,Unicycler,48,9
756,Salmonella_enterica,Unicycler,49,10
757,Salmonella_enterica,Unicycler,50,10
758,Salmonella_enterica,Unicycler,51,10
759,Salmonella_enterica,Unicycler,52,10
760,Salmonella_enterica,Unicycler,53,11
761,Salmonella_enterica,Unicycler,54,11
762,Salmonella_enterica,Unicycler,55,11
763,Salmonella_enterica,Unicycler,56,12
764,Salmonella_enterica,Unicycler,57,12
765,Salmonella_enterica,Unicycler,58,12
766,Salmonella_enterica,Unicycler,59,13
767,Salmonella_enterica,Unicycler,60,13
768,Salmonella_enterica,Unicycler,61,14
769,Salmonella_enterica,Unicycler,62,14
770,Salmonella_enterica,Unicycler,63,14
771,Salmonella_enterica,Unicycler,64,15
772,Salmonella_enterica,Unicycler,65,15
773,Salmonella_enterica,Unicycler,66,16
774,Salmonella_enterica,Unicycler,67,16
775,Salmonella_enterica,Unicycler,68,16
776,Salmonella_enterica,Unicycler,69,17
777,Salmonella_enterica,Unicycler,70,17
778,Salmonella_enterica,Unicycler,71,18
779,Salmonella_enterica,Unicycler,72,18
780,Salmonella_enterica,Unicycler,73,19
781,Salmonella_enterica,Unicycler,74,19
782,Salmonella_enterica,Unicycler,75,20
783,Salmonella_enterica,Unicycler,76,20
784,Salmonella_enterica,Unicycler,77,21
785,Salmonella_enterica,Unicycler,78,21
786,Salmonella_enterica,Unicycler,79,22
787,Salmonella_enterica,Unicycler,80,22
788,Salmonella_enterica,Unicycler,81,23
789,Salmonella_enterica,Unicycler,82,24
790,Salmonella_enterica,Unicycler,83,24
791,Salmonella_enterica,Unicycler,84,25
792,Salmonella_enterica,Unicycler,85,26
793,Salmonella_enterica,Unicycler,86,27
794,Salmonella_enterica,Unicycler,87,28
795,Salmonella_enterica,Unicycler,88,29
796,Salmonella_enterica,Unicycler,89,30
797,Salmonella_enterica,Unicycler,90,32
798,Salmonella_enterica,Unicycler,91,33
799,Salmonella_enterica,Unicycler,92,35
800,Salmonella_enterica,Unicycler,93,37
801,Salmonella_enterica,Unicycler,94,39
802,Salmonella_enterica,Unicycler,95,42
803,Salmonella_enterica,Unicycler,96,46
804,Salmonella_enterica,Unicycler,97,55
805,Salmonella_enterica,Unicycler,98,
806,Salmonella_enterica,Unicycler,99,
807,Salmonella_enterica,Unicycler,100,
808,Staphylococcus_aureus,Unicycler,0,0
809,Staphylococcus_aureus,Unicycler,1,0
810,Staphylococcus_aureus,Unicycler,2,0
811,Staphylococcus_aureus,Unicycler,3,0
812,Staphylococcus_aureus,Unicycler,4,0
813,Staphylococcus_aureus,Unicycler,5,0
814,Staphylococcus_aureus,Unicycler,6,0
815,Staphylococcus_aureus,Unicycler,7,0
816,Staphylococcus_aureus,Unicycler,8,0
817,Staphylococcus_aureus,Unicycler,9,0
818,Staphylococcus_aureus,Unicycler,10,0
819,Staphylococcus_aureus,Unicycler,11,0
820,Staphylococcus_aureus,Unicycler,12,0
821,Staphylococcus_aureus,Unicycler,13,0
822,Staphylococcus_aureus,Unicycler,14,0
823,Staphylococcus_aureus,Unicycler,15,0
824,Staphylococcus_aureus,Unicycler,16,0
825,Staphylococcus_aureus,Unicycler,17,0
826,Staphylococcus_aureus,Unicycler,18,0
827,Staphylococcus_aureus,Unicycler,19,0
828,Staphylococcus_aureus,Unicycler,20,0
829,Staphylococcus_aureus,Unicycler,21,0
830,Staphylococcus_aureus,Unicycler,22,0
831,Staphylococcus_aureus,Unicycler,23,0
832,Staphylococcus_aureus,Unicycler,24,0
833,Staphylococcus_aureus,Unicycler,25,0
834,Staphylococcus_aureus,Unicycler,26,0
835,Staphylococcus_aureus,Unicycler,27,0
836,Staphylococcus_aureus,Unicycler,28,0
837,Staphylococcus_aureus,Unicycler,29,0
838,Staphylococcus_aureus,Unicycler,30,0
839,Staphylococcus_aureus,Unicycler,31,1
840,Staphylococcus_aureus,Unicycler,32,1
841,Staphylococcus_aureus,Unicycler,33,1
842,Staphylococcus_aureus,Unicycler,34,1
843,Staphylococcus_aureus,Unicycler,35,1
844,Staphylococcus_aureus,Unicycler,36,1
845,Staphylococcus_aureus,Unicycler,37,1
846,Staphylococcus_aureus,Unicycler,38,1
847,Staphylococcus_aureus,Unicycler,39,1
848,Staphylococcus_aureus,Unicycler,40,1
849,Staphylococcus_aureus,Unicycler,41,1
850,Staphylococcus_aureus,Unicycler,42,1
851,Staphylococcus_aureus,Unicycler,43,1
852,Staphylococcus_aureus,Unicycler,44,1
853,Staphylococcus_aureus,Unicycler,45,2
854,Staphylococcus_aureus,Unicycler,46,2
855,Staphylococcus_aureus,Unicycler,47,2
856,Staphylococcus_aureus,Unicycler,48,2
857,Staphylococcus_aureus,Unicycler,49,2
858,Staphylococcus_aureus,Unicycler,50,2
859,Staphylococcus_aureus,Unicycler,51,2
860,Staphylococcus_aureus,Unicycler,52,2
861,Staphylococcus_aureus,Unicycler,53,2
862,Staphylococcus_aureus,Unicycler,54,2
863,Staphylococcus_aureus,Unicycler,55,2
864,Staphylococcus_aureus,Unicycler,56,2
865,Staphylococcus_aureus,Unicycler,57,2
866,Staphylococcus_aureus,Unicycler,58,2
867,Staphylococcus_aureus,Unicycler,59,3
868,Staphylococcus_aureus,Unicycler,60,3
869,Staphylococcus_aureus,Unicycler,61,3
870,Staphylococcus_aureus,Unicycler,62,3
871,Staphylococcus_aureus,Unicycler,63,3
872,Staphylococcus_aureus,Unicycler,64,3
873,Staphylococcus_aureus,Unicycler,65,3
874,Staphylococcus_aureus,Unicycler,66,3
875,Staphylococcus_aureus,Unicycler,67,4
876,Staphylococcus_aureus,Unicycler,68,4
877,Staphylococcus_aureus,Unicycler,69,4
878,Staphylococcus_aureus,Unicycler,70,4
879,Staphylococcus_aureus,Unicycler,71,4
880,Staphylococcus_aureus,Unicycler,72,4
881,Staphylococcus_aureus,Unicycler,73,5
882,Staphylococcus_aureus,Unicycler,74,5
883,Staphylococcus_aureus,Unicycler,75,5
884,Staphylococcus_aureus,Unicycler,76,5
885,Staphylococcus_aureus,Unicycler,77,5
886,Staphylococcus_aureus,Unicycler,78,6
887,Staphylococcus_aureus,Unicycler,79,6
888,Staphylococcus_aureus,Unicycler,80,6
889,Staphylococcus_aureus,Unicycler,81,6
890,Staphylococcus_aureus,Unicycler,82,6
891,Staphylococcus_aureus,Unicycler,83,6
892,Staphylococcus_aureus,Unicycler,84,7
893,Staphylococcus_aureus,Unicycler,85,7
894,Staphylococcus_aureus,Unicycler,86,7
895,Staphylococcus_aureus,Unicycler,87,7
896,Staphylococcus_aureus,Unicycler,88,8
897,Staphylococcus_aureus,Unicycler,89,8
898,Staphylococcus_aureus,Unicycler,90,8
899,Staphylococcus_aureus,Unicycler,91,8
900,Staphylococcus_aureus,Unicycler,92,8
901,Staphylococcus_aureus,Unicycler,93,9
902,Staphylococcus_aureus,Unicycler,94,9
903,Staphylococcus_aureus,Unicycler,95,9
904,Staphylococcus_aureus,Unicycler,96,9
905,Staphylococcus_aureus,Unicycler,97,10
906,Staphylococcus_aureus,Unicycler,98,10
907,Staphylococcus_aureus,Unicycler,99,10
908,Staphylococcus_aureus,Unicycler,100,11
909,Staphylococcus_aureus_plasmid1,Unicycler,0,0
910,Staphylococcus_aureus_plasmid1,Unicycler,1,0
911,Staphylococcus_aureus_plasmid1,Unicycler,2,0
912,Staphylococcus_aureus_plasmid1,Unicycler,3,0
913,Staphylococcus_aureus_plasmid1,Unicycler,4,0
914,Staphylococcus_aureus_plasmid1,Unicycler,5,0
915,Staphylococcus_aureus_plasmid1,Unicycler,6,0
916,Staphylococcus_aureus_plasmid1,Unicycler,7,0
917,Staphylococcus_aureus_plasmid1,Unicycler,8,0
918,Staphylococcus_aureus_plasmid1,Unicycler,9,0
919,Staphylococcus_aureus_plasmid1,Unicycler,10,0
920,Staphylococcus_aureus_plasmid1,Unicycler,11,0
921,Staphylococcus_aureus_plasmid1,Unicycler,12,0
922,Staphylococcus_aureus_plasmid1,Unicycler,13,0
923,Staphylococcus_aureus_plasmid1,Unicycler,14,0
924,Staphylococcus_aureus_plasmid1,Unicycler,15,0
925,Staphylococcus_aureus_plasmid1,Unicycler,16,0
926,Staphylococcus_aureus_plasmid1,Unicycler,17,0
927,Staphylococcus_aureus_plasmid1,Unicycler,18,0
928,Staphylococcus_aureus_plasmid1,Unicycler,19,0
929,Staphylococcus_aureus_plasmid1,Unicycler,20,0
930,Staphylococcus_aureus_plasmid1,Unicycler,21,0
931,Staphylococcus_aureus_plasmid1,Unicycler,22,0
932,Staphylococcus_aureus_plasmid1,Unicycler,23,0
933,Staphylococcus_aureus_plasmid1,Unicycler,24,0
934,Staphylococcus_aureus_plasmid1,Unicycler,25,0
935,Staphylococcus_aureus_plasmid1,Unicycler,26,0
936,Staphylococcus_aureus_plasmid1,Unicycler,27,0
937,Staphylococcus_aureus_plasmid1,Unicycler,28,0
938,Staphylococcus_aureus_plasmid1,Unicycler,29,0
939,Staphylococcus_aureus_plasmid1,Unicycler,30,0
940,Staphylococcus_aureus_plasmid1,Unicycler,31,0
941,Staphylococcus_aureus_plasmid1,Unicycler,32,0
942,Staphylococcus_aureus_plasmid1,Unicycler,33,0
943,Staphylococcus_aureus_plasmid1,Unicycler,34,0
944,Staphylococcus_aureus_plasmid1,Unicycler,35,0
945,Staphylococcus_aureus_plasmid1,Unicycler,36,0
946,Staphylococcus_aureus_plasmid1,Unicycler,37,0
947,Staphylococcus_aureus_plasmid1,Unicycler,38,0
948,Staphylococcus_aureus_plasmid1,Unicycler,39,0
949,Staphylococcus_aureus_plasmid1,Unicycler,40,0
950,Staphylococcus_aureus_plasmid1,Unicycler,41,0
951,Staphylococcus_aureus_plasmid1,Unicycler,42,0
952,Staphylococcus_aureus_plasmid1,Unicycler,43,0
953,Staphylococcus_aureus_plasmid1,Unicycler,44,0
954,Staphylococcus_aureus_plasmid1,Unicycler,45,0
955,Staphylococcus_aureus_plasmid1,Unicycler,46,0
956,Staphylococcus_aureus_plasmid1,Unicycler,47,0
957,Staphylococcus_aureus_plasmid1,Unicycler,48,0
958,Staphylococcus_aureus_plasmid1,Unicycler,49,0
959,Staphylococcus_aureus_plasmid1,Unicycler,50,0
960,Staphylococcus_aureus_plasmid1,Unicycler,51,0
961,Staphylococcus_aureus_plasmid1,Unicycler,52,0
962,Staphylococcus_aureus_plasmid1,Unicycler,53,0
963,Staphylococcus_aureus_plasmid1,Unicycler,54,0
964,Staphylococcus_aureus_plasmid1,Unicycler,55,0
965,Staphylococcus_aureus_plasmid1,Unicycler,56,0
966,Staphylococcus_aureus_plasmid1,Unicycler,57,0
967,Staphylococcus_aureus_plasmid1,Unicycler,58,0
968,Staphylococcus_aureus_plasmid1,Unicycler,59,0
969,Staphylococcus_aureus_plasmid1,Unicycler,60,0
970,Staphylococcus_aureus_plasmid1,Unicycler,61,0
971,Staphylococcus_aureus_plasmid1,Unicycler,62,0
972,Staphylococcus_aureus_plasmid1,Unicycler,63,0
973,Staphylococcus_aureus_plasmid1,Unicycler,64,0
974,Staphylococcus_aureus_plasmid1,Unicycler,65,0
975,Staphylococcus_aureus_plasmid1,Unicycler,66,0
976,Staphylococcus_aureus_plasmid1,Unicycler,67,0
977,Staphylococcus_aureus_plasmid1,Unicycler,68,0
978,Staphylococcus_aureus_plasmid1,Unicycler,69,0
979,Staphylococcus_aureus_plasmid1,Unicycler,70,0
980,Staphylococcus_aureus_plasmid1,Unicycler,71,0
981,Staphylococcus_aureus_plasmid1,Unicycler,72,0
982,Staphylococcus_aureus_plasmid1,Unicycler,73,0
983,Staphylococcus_aureus_plasmid1,Unicycler,74,0
984,Staphylococcus_aureus_plasmid1,Unicycler,75,0
985,Staphylococcus_aureus_plasmid1,Unicycler,76,0
986,Staphylococcus_aureus_plasmid1,Unicycler,77,0
987,Staphylococcus_aureus_plasmid1,Unicycler,78,0
988,Staphylococcus_aureus_plasmid1,Unicycler,79,0
989,Staphylococcus_aureus_plasmid1,Unicycler,80,0
990,Staphylococcus_aureus_plasmid1,Unicycler,81,0
991,Staphylococcus_aureus_plasmid1,Unicycler,82,0
992,Staphylococcus_aureus_plasmid1,Unicycler,83,0
993,Staphylococcus_aureus_plasmid1,Unicycler,84,0
994,Staphylococcus_aureus_plasmid1,Unicycler,85,0
995,Staphylococcus_aureus_plasmid1,Unicycler,86,0
996,Staphylococcus_aureus_plasmid1,Unicycler,87,0
997,Staphylococcus_aureus_plasmid1,Unicycler,88,0
998,Staphylococcus_aureus_plasmid1,Unicycler,89,0
999,Staphylococcus_aureus_plasmid1,Unicycler,90,0
1000,Staphylococcus_aureus_plasmid1,Unicycler,91,0
1001,Staphylococcus_aureus_plasmid1,Unicycler,92,0
1002,Staphylococcus_aureus_plasmid1,Unicycler,93,0
1003,Staphylococcus_aureus_plasmid1,Unicycler,94,0
1004,Staphylococcus_aureus_plasmid1,Unicycler,95,0
1005,Staphylococcus_aureus_plasmid1,Unicycler,96,0
1006,Staphylococcus_aureus_plasmid1,Unicycler,97,0
1007,Staphylococcus_aureus_plasmid1,Unicycler,98,0
1008,Staphylococcus_aureus_plasmid1,Unicycler,99,0
1009,Staphylococcus_aureus_plasmid1,Unicycler,100,0
1010,Staphylococcus_aureus_plasmid2,Unicycler,0,0
1011,Staphylococcus_aureus_plasmid2,Unicycler,1,0
1012,Staphylococcus_aureus_plasmid2,Unicycler,2,0
1013,Staphylococcus_aureus_plasmid2,Unicycler,3,0
1014,Staphylococcus_aureus_plasmid2,Unicycler,4,0
1015,Staphylococcus_aureus_plasmid2,Unicycler,5,0
1016,Staphylococcus_aureus_plasmid2,Unicycler,6,0
1017,Staphylococcus_aureus_plasmid2,Unicycler,7,0
1018,Staphylococcus_aureus_plasmid2,Unicycler,8,0
1019,Staphylococcus_aureus_plasmid2,Unicycler,9,0
1020,Staphylococcus_aureus_plasmid2,Unicycler,10,0
1021,Staphylococcus_aureus_plasmid2,Unicycler,11,0
1022,Staphylococcus_aureus_plasmid2,Unicycler,12,0
1023,Staphylococcus_aureus_plasmid2,Unicycler,13,0
1024,Staphylococcus_aureus_plasmid2,Unicycler,14,0
1025,Staphylococcus_aureus_plasmid2,Unicycler,15,0
1026,Staphylococcus_aureus_plasmid2,Unicycler,16,0
1027,Staphylococcus_aureus_plasmid2,Unicycler,17,0
1028,Staphylococcus_aureus_plasmid2,Unicycler,18,0
1029,Staphylococcus_aureus_plasmid2,Unicycler,19,0
1030,Staphylococcus_aureus_plasmid2,Unicycler,20,0
1031,Staphylococcus_aureus_plasmid2,Unicycler,21,0
1032,Staphylococcus_aureus_plasmid2,Unicycler,22,0
1033,Staphylococcus_aureus_plasmid2,Unicycler,23,0
1034,Staphylococcus_aureus_plasmid2,Unicycler,24,0
1035,Staphylococcus_aureus_plasmid2,Unicycler,25,0
1036,Staphylococcus_aureus_plasmid2,Unicycler,26,0
1037,Staphylococcus_aureus_plasmid2,Unicycler,27,0
1038,Staphylococcus_aureus_plasmid2,Unicycler,28,0
1039,Staphylococcus_aureus_plasmid2,Unicycler,29,0
1040,Staphylococcus_aureus_plasmid2,Unicycler,30,0
1041,Staphylococcus_aureus_plasmid2,Unicycler,31,0
1042,Staphylococcus_aureus_plasmid2,Unicycler,32,0
1043,Staphylococcus_aureus_plasmid2,Unicycler,33,0
1044,Staphylococcus_aureus_plasmid2,Unicycler,34,0
1045,Staphylococcus_aureus_plasmid2,Unicycler,35,0
1046,Staphylococcus_aureus_plasmid2,Unicycler,36,0
1047,Staphylococcus_aureus_plasmid2,Unicycler,37,0
1048,Staphylococcus_aureus_plasmid2,Unicycler,38,0
1049,Staphylococcus_aureus_plasmid2,Unicycler,39,0
1050,Staphylococcus_aureus_plasmid2,Unicycler,40,0
1051,Staphylococcus_aureus_plasmid2,Unicycler,41,0
1052,Staphylococcus_aureus_plasmid2,Unicycler,42,0
1053,Staphylococcus_aureus_plasmid2,Unicycler,43,0
1054,Staphylococcus_aureus_plasmid2,Unicycler,44,0
1055,Staphylococcus_aureus_plasmid2,Unicycler,45,0
1056,Staphylococcus_aureus_plasmid2,Unicycler,46,0
1057,Staphylococcus_aureus_plasmid2,Unicycler,47,0
1058,Staphylococcus_aureus_plasmid2,Unicycler,48,0
1059,Staphylococcus_aureus_plasmid2,Unicycler,49,0
1060,Staphylococcus_aureus_plasmid2,Unicycler,50,0
1061,Staphylococcus_aureus_plasmid2,Unicycler,51,0
1062,Staphylococcus_aureus_plasmid2,Unicycler,52,0
1063,Staphylococcus_aureus_plasmid2,Unicycler,53,0
1064,Staphylococcus_aureus_plasmid2,Unicycler,54,0
1065,Staphylococcus_aureus_plasmid2,Unicycler,55,0
1066,Staphylococcus_aureus_plasmid2,Unicycler,56,0
1067,Staphylococcus_aureus_plasmid2,Unicycler,57,0
1068,Staphylococcus_aureus_plasmid2,Unicycler,58,0
1069,Staphylococcus_aureus_plasmid2,Unicycler,59,0
1070,Staphylococcus_aureus_plasmid2,Unicycler,60,0
1071,Staphylococcus_aureus_plasmid2,Unicycler,61,0
1072,Staphylococcus_aureus_plasmid2,Unicycler,62,0
1073,Staphylococcus_aureus_plasmid2,Unicycler,63,0
1074,Staphylococcus_aureus_plasmid2,Unicycler,64,0
1075,Staphylococcus_aureus_plasmid2,Unicycler,65,0
1076,Staphylococcus_aureus_plasmid2,Unicycler,66,0
1077,Staphylococcus_aureus_plasmid2,Unicycler,67,0
1078,Staphylococcus_aureus_plasmid2,Unicycler,68,0
1079,Staphylococcus_aureus_plasmid2,Unicycler,69,0
1080,Staphylococcus_aureus_plasmid2,Unicycler,70,0
1081,Staphylococcus_aureus_plasmid2,Unicycler,71,0
1082,Staphylococcus_aureus_plasmid2,Unicycler,72,0
1083,Staphylococcus_aureus_plasmid2,Unicycler,73,0
1084,Staphylococcus_aureus_plasmid2,Unicycler,74,0
1085,Staphylococcus_aureus_plasmid2,Unicycler,75,0
1086,Staphylococcus_aureus_plasmid2,Unicycler,76,0
1087,Staphylococcus_aureus_plasmid2,Unicycler,77,0
1088,Staphylococcus_aureus_plasmid2,Unicycler,78,0
1089,Staphylococcus_aureus_plasmid2,Unicycler,79,0
1090,Staphylococcus_aureus_plasmid2,Unicycler,80,0
1091,Staphylococcus_aureus_plasmid2,Unicycler,81,0
1092,Staphylococcus_aureus_plasmid2,Unicycler,82,0
1093,Staphylococcus_aureus_plasmid2,Unicycler,83,0
1094,Staphylococcus_aureus_plasmid2,Unicycler,84,0
1095,Staphylococcus_aureus_plasmid2,Unicycler,85,0
1096,Staphylococcus_aureus_plasmid2,Unicycler,86,0
1097,Staphylococcus_aureus_plasmid2,Unicycler,87,0
1098,Staphylococcus_aureus_plasmid2,Unicycler,88,0
1099,Staphylococcus_aureus_plasmid2,Unicycler,89,0
1100,Staphylococcus_aureus_plasmid2,Unicycler,90,0
1101,Staphylococcus_aureus_plasmid2,Unicycler,91,0
1102,Staphylococcus_aureus_plasmid2,Unicycler,92,0
1103,Staphylococcus_aureus_plasmid2,Unicycler,93,0
1104,Staphylococcus_aureus_plasmid2,Unicycler,94,0
1105,Staphylococcus_aureus_plasmid2,Unicycler,95,0
1106,Staphylococcus_aureus_plasmid2,Unicycler,96,0
1107,Staphylococcus_aureus_plasmid2,Unicycler,97,0
1108,Staphylococcus_aureus_plasmid2,Unicycler,98,0
1109,Staphylococcus_aureus_plasmid2,Unicycler,99,0
1110,Staphylococcus_aureus_plasmid2,Unicycler,100,1
1111,Staphylococcus_aureus_plasmid3,Unicycler,0,0
1112,Staphylococcus_aureus_plasmid3,Unicycler,1,0
1113,Staphylococcus_aureus_plasmid3,Unicycler,2,0
1114,Staphylococcus_aureus_plasmid3,Unicycler,3,0
1115,Staphylococcus_aureus_plasmid3,Unicycler,4,0
1116,Staphylococcus_aureus_plasmid3,Unicycler,5,0
1117,Staphylococcus_aureus_plasmid3,Unicycler,6,0
1118,Staphylococcus_aureus_plasmid3,Unicycler,7,0
1119,Staphylococcus_aureus_plasmid3,Unicycler,8,0
1120,Staphylococcus_aureus_plasmid3,Unicycler,9,0
1121,Staphylococcus_aureus_plasmid3,Unicycler,10,0
1122,Staphylococcus_aureus_plasmid3,Unicycler,11,0
1123,Staphylococcus_aureus_plasmid3,Unicycler,12,0
1124,Staphylococcus_aureus_plasmid3,Unicycler,13,0
1125,Staphylococcus_aureus_plasmid3,Unicycler,14,0
1126,Staphylococcus_aureus_plasmid3,Unicycler,15,0
1127,Staphylococcus_aureus_plasmid3,Unicycler,16,0
1128,Staphylococcus_aureus_plasmid3,Unicycler,17,0
1129,Staphylococcus_aureus_plasmid3,Unicycler,18,0
1130,Staphylococcus_aureus_plasmid3,Unicycler,19,0
1131,Staphylococcus_aureus_plasmid3,Unicycler,20,0
1132,Staphylococcus_aureus_plasmid3,Unicycler,21,0
1133,Staphylococcus_aureus_plasmid3,Unicycler,22,0
1134,Staphylococcus_aureus_plasmid3,Unicycler,23,0
1135,Staphylococcus_aureus_plasmid3,Unicycler,24,0
1136,Staphylococcus_aureus_plasmid3,Unicycler,25,0
1137,Staphylococcus_aureus_plasmid3,Unicycler,26,0
1138,Staphylococcus_aureus_plasmid3,Unicycler,27,0
1139,Staphylococcus_aureus_plasmid3,Unicycler,28,0
1140,Staphylococcus_aureus_plasmid3,Unicycler,29,0
1141,Staphylococcus_aureus_plasmid3,Unicycler,30,0
1142,Staphylococcus_aureus_plasmid3,Unicycler,31,0
1143,Staphylococcus_aureus_plasmid3,Unicycler,32,0
1144,Staphylococcus_aureus_plasmid3,Unicycler,33,0
1145,Staphylococcus_aureus_plasmid3,Unicycler,34,0
1146,Staphylococcus_aureus_plasmid3,Unicycler,35,0
1147,Staphylococcus_aureus_plasmid3,Unicycler,36,0
1148,Staphylococcus_aureus_plasmid3,Unicycler,37,0
1149,Staphylococcus_aureus_plasmid3,Unicycler,38,0
1150,Staphylococcus_aureus_plasmid3,Unicycler,39,0
1151,Staphylococcus_aureus_plasmid3,Unicycler,40,0
1152,Staphylococcus_aureus_plasmid3,Unicycler,41,0
1153,Staphylococcus_aureus_plasmid3,Unicycler,42,0
1154,Staphylococcus_aureus_plasmid3,Unicycler,43,0
1155,Staphylococcus_aureus_plasmid3,Unicycler,44,0
1156,Staphylococcus_aureus_plasmid3,Unicycler,45,0
1157,Staphylococcus_aureus_plasmid3,Unicycler,46,0
1158,Staphylococcus_aureus_plasmid3,Unicycler,47,0
1159,Staphylococcus_aureus_plasmid3,Unicycler,48,0
1160,Staphylococcus_aureus_plasmid3,Unicycler,49,0
1161,Staphylococcus_aureus_plasmid3,Unicycler,50,0
1162,Staphylococcus_aureus_plasmid3,Unicycler,51,0
1163,Staphylococcus_aureus_plasmid3,Unicycler,52,0
1164,Staphylococcus_aureus_plasmid3,Unicycler,53,0
1165,Staphylococcus_aureus_plasmid3,Unicycler,54,0
1166,Staphylococcus_aureus_plasmid3,Unicycler,55,0
1167,Staphylococcus_aureus_plasmid3,Unicycler,56,0
1168,Staphylococcus_aureus_plasmid3,Unicycler,57,0
1169,Staphylococcus_aureus_plasmid3,Unicycler,58,0
1170,Staphylococcus_aureus_plasmid3,Unicycler,59,0
1171,Staphylococcus_aureus_plasmid3,Unicycler,60,0
1172,Staphylococcus_aureus_plasmid3,Unicycler,61,0
1173,Staphylococcus_aureus_plasmid3,Unicycler,62,0
1174,Staphylococcus_aureus_plasmid3,Unicycler,63,0
1175,Staphylococcus_aureus_plasmid3,Unicycler,64,0
1176,Staphylococcus_aureus_plasmid3,Unicycler,65,0
1177,Staphylococcus_aureus_plasmid3,Unicycler,66,0
1178,Staphylococcus_aureus_plasmid3,Unicycler,67,0
1179,Staphylococcus_aureus_plasmid3,Unicycler,68,0
1180,Staphylococcus_aureus_plasmid3,Unicycler,69,0
1181,Staphylococcus_aureus_plasmid3,Unicycler,70,0
1182,Staphylococcus_aureus_plasmid3,Unicycler,71,0
1183,Staphylococcus_aureus_plasmid3,Unicycler,72,0
1184,Staphylococcus_aureus_plasmid3,Unicycler,73,0
1185,Staphylococcus_aureus_plasmid3,Unicycler,74,0
1186,Staphylococcus_aureus_plasmid3,Unicycler,75,0
1187,Staphylococcus_aureus_plasmid3,Unicycler,76,0
1188,Staphylococcus_aureus_plasmid3,Unicycler,77,0
1189,Staphylococcus_aureus_plasmid3,Unicycler,78,0
1190,Staphylococcus_aureus_plasmid3,Unicycler,79,0
1191,Staphylococcus_aureus_plasmid3,Unicycler,80,0
1192,Staphylococcus_aureus_plasmid3,Unicycler,81,0
1193,Staphylococcus_aureus_plasmid3,Unicycler,82,0
1194,Staphylococcus_aureus_plasmid3,Unicycler,83,0
1195,Staphylococcus_aureus_plasmid3,Unicycler,84,0
1196,Staphylococcus_aureus_plasmid3,Unicycler,85,0
1197,Staphylococcus_aureus_plasmid3,Unicycler,86,0
1198,Staphylococcus_aureus_plasmid3,Unicycler,87,0
1199,Staphylococcus_aureus_plasmid3,Unicycler,88,0
1200,Staphylococcus_aureus_plasmid3,Unicycler,89,0
1201,Staphylococcus_aureus_plasmid3,Unicycler,90,0
1202,Staphylococcus_aureus_plasmid3,Unicycler,91,0
1203,Staphylococcus_aureus_plasmid3,Unicycler,92,0
1204,Staphylococcus_aureus_plasmid3,Unicycler,93,0
1205,Staphylococcus_aureus_plasmid3,Unicycler,94,0
1206,Staphylococcus_aureus_plasmid3,Unicycler,95,0
1207,Staphylococcus_aureus_plasmid3,Unicycler,96,0
1208,Staphylococcus_aureus_plasmid3,Unicycler,97,0
1209,Staphylococcus_aureus_plasmid3,Unicycler,98,0
1210,Staphylococcus_aureus_plasmid3,Unicycler,99,0
1211,Staphylococcus_aureus_plasmid3,Unicycler,100,1
